1660325932.000000, IBI
9.578125,0.593750
10.171875,0.593750
10.765625,0.593750
11.312500,0.546875
11.937500,0.625000
12.484375,0.546875
13.015625,0.531250
13.578125,0.562500
14.140625,0.562500
14.718750,0.578125
15.312500,0.593750
15.937500,0.625000
16.531250,0.593750
17.109375,0.578125
17.718750,0.609375
18.281250,0.562500
18.828125,0.546875
38.625000,0.546875
39.171875,0.546875
39.656250,0.484375
68.843750,0.546875
69.406250,0.562500
69.968750,0.562500
77.703125,0.562500
78.343750,0.640625
79.031250,0.687500
79.750000,0.718750
80.484375,0.734375
81.187500,0.703125
81.875000,0.687500
82.593750,0.718750
83.234375,0.640625
89.437500,0.656250
92.234375,0.531250
92.781250,0.546875
93.343750,0.562500
104.984375,0.625000
105.640625,0.656250
106.328125,0.687500
107.000000,0.671875
107.640625,0.640625
108.328125,0.687500
109.031250,0.703125
109.765625,0.734375
110.484375,0.718750
111.171875,0.687500
111.859375,0.687500
112.546875,0.687500
113.250000,0.703125
113.921875,0.671875
114.562500,0.640625
115.093750,0.531250
118.593750,0.671875
119.265625,0.671875
119.937500,0.671875
120.578125,0.640625
121.171875,0.593750
121.734375,0.562500
122.312500,0.578125
122.921875,0.609375
