1660322633.000000, IBI
14.671875,0.671875
18.656250,0.656250
37.703125,0.578125
38.187500,0.484375
41.500000,0.671875
42.125000,0.625000
42.859375,0.734375
43.453125,0.593750
44.109375,0.656250
44.703125,0.593750
45.406250,0.703125
46.125000,0.718750
46.718750,0.593750
47.437500,0.718750
48.093750,0.656250
48.781250,0.687500
49.421875,0.640625
50.015625,0.593750
50.765625,0.750000
51.437500,0.671875
52.125000,0.687500
52.734375,0.609375
53.500000,0.765625
54.187500,0.687500
54.859375,0.671875
55.500000,0.640625
56.187500,0.687500
56.937500,0.750000
57.625000,0.687500
58.250000,0.625000
