1660749721.000000, IBI
32.843750,0.718750
33.562500,0.718750
34.328125,0.765625
35.125000,0.796875
35.890625,0.765625
36.656250,0.765625
37.453125,0.796875
38.234375,0.781250
38.984375,0.750000
39.781250,0.796875
40.562500,0.781250
41.328125,0.765625
42.140625,0.812500
42.937500,0.796875
43.718750,0.781250
44.562500,0.843750
45.390625,0.828125
46.203125,0.812500
47.046875,0.843750
47.890625,0.843750
48.687500,0.796875
49.437500,0.750000
50.250000,0.812500
61.078125,0.734375
61.859375,0.781250
62.671875,0.812500
63.453125,0.781250
64.281250,0.828125
65.187500,0.906250
66.046875,0.859375
