1659460368.000000, IBI
18.187500,0.703125
36.343750,0.546875
36.953125,0.609375
49.484375,0.640625
50.187500,0.703125
50.796875,0.609375
51.578125,0.781250
52.312500,0.734375
53.031250,0.718750
53.765625,0.734375
54.531250,0.765625
55.281250,0.750000
56.031250,0.750000
56.781250,0.750000
57.578125,0.796875
58.375000,0.796875
59.156250,0.781250
59.921875,0.765625
60.718750,0.796875
61.515625,0.796875
62.328125,0.812500
63.125000,0.796875
63.937500,0.812500
64.750000,0.812500
65.546875,0.796875
66.406250,0.859375
67.218750,0.812500
68.046875,0.828125
68.875000,0.828125
69.703125,0.828125
70.515625,0.812500
71.312500,0.796875
72.140625,0.828125
72.953125,0.812500
73.781250,0.828125
74.578125,0.796875
87.734375,0.781250
88.406250,0.671875
89.187500,0.781250
89.953125,0.765625
90.703125,0.750000
91.468750,0.765625
92.296875,0.828125
93.078125,0.781250
93.906250,0.828125
94.703125,0.796875
95.546875,0.843750
96.359375,0.812500
97.171875,0.812500
97.984375,0.812500
98.796875,0.812500
99.593750,0.796875
100.390625,0.796875
101.171875,0.781250
101.937500,0.765625
102.718750,0.781250
103.500000,0.781250
104.265625,0.765625
105.062500,0.796875
105.859375,0.796875
