1660755102.000000, IBI
60.843750,0.671875
61.468750,0.625000
62.125000,0.656250
62.828125,0.703125
63.531250,0.703125
64.234375,0.703125
64.921875,0.687500
65.609375,0.687500
66.281250,0.671875
67.000000,0.718750
67.750000,0.750000
68.531250,0.781250
69.250000,0.718750
70.000000,0.750000
70.796875,0.796875
71.578125,0.781250
72.328125,0.750000
73.078125,0.750000
73.828125,0.750000
74.578125,0.750000
75.343750,0.765625
76.171875,0.828125
76.937500,0.765625
77.687500,0.750000
78.484375,0.796875
79.265625,0.781250
80.000000,0.734375
80.750000,0.750000
98.093750,0.750000
98.859375,0.765625
