acc_x,acc_y,acc_z,bvp,eda,hr,temp,label
0.0,0.0,0.0,0.0,0.0,0.0,34.73,5
-0.0416666641831398,-0.1458333283662796,0.0572916641831398,36.783329010009766,0.4174773097038269,12.848332405090332,34.73,5
-0.09336890280246735,-0.3288871943950653,0.15091463923454285,69.43097686767578,0.9775078892707825,30.083900451660156,34.73,5
-0.163257896900177,-0.48811253905296326,0.22238372266292572,63.517574310302734,1.464638113975525,45.07587814331055,34.73,5
-0.17154008150100708,-0.550894021987915,0.2478332817554474,14.53679084777832,1.82002592086792,56.013336181640625,34.73,5
-0.2265549600124359,-0.6977044343948364,0.19369733333587646,-41.30791473388672,2.060638427734375,63.418453216552734,34.73,5
-0.24044032394886017,-0.9050946831703186,0.1526232808828354,-73.98029327392578,2.2185146808624268,68.27727508544922,34.73,5
-0.24943320453166962,-0.9222452044487,0.1260216385126114,-66.71009063720703,2.32076358795166,71.4240951538086,34.73,5
-0.2384556382894516,-0.9165225625038147,0.114475779235363,-27.64502716064453,2.375627279281616,73.4511947631836,34.73,5
-0.21461595594882965,-0.929628312587738,0.12383869290351868,17.09601593017578,2.4108903408050537,74.75409698486328,34.73,5
-0.21050018072128296,-0.9380442500114441,0.12425464391708374,46.85820770263672,2.433534860610962,75.59075927734375,34.73,5
-0.2134554535150528,-0.9490437507629395,0.11892440170049667,61.69288635253906,2.448070526123047,76.12782287597656,34.73,5
-0.22094975411891937,-0.9505058526992798,0.12110094726085663,68.12232208251953,2.457399845123291,76.47251892089844,34.73,5
-0.22016169130802155,-0.951444149017334,0.12809547781944275,68.66961669921875,2.4633870124816895,76.69373321533203,34.73,5
-0.21965594589710236,-0.9520463347434998,0.13258424401283264,64.98330688476562,2.4672293663024902,76.835693359375,34.73,5
-0.2305269092321396,-0.9524327516555786,0.12426938116550446,60.310455322265625,2.4696950912475586,76.92679595947266,34.73,5
-0.2375032901763916,-0.952680766582489,0.11333559453487396,56.91759490966797,2.4703593254089355,76.98526000976562,34.73,5
-0.24757809937000275,-0.9416443705558777,0.10631891340017319,54.991031646728516,2.470785617828369,77.02278137207031,34.73,5
-0.2372502237558365,-0.9513551592826843,0.11301155388355255,53.299686431884766,2.4710590839385986,77.04685974121094,34.73,5
-0.2418179214000702,-0.9463914632797241,0.10611096024513245,50.67735290527344,2.4712345600128174,77.06231689453125,34.73,5
-0.25034698843955994,-0.9488037824630737,0.10168255120515823,47.926883697509766,2.4713473320007324,77.07223510742188,34.73,5
-0.25022268295288086,-0.950351893901825,0.09884065389633179,46.709922790527344,2.4714195728302,77.07859802246094,34.73,5
-0.250142902135849,-0.9513453841209412,0.10261466354131699,50.50389862060547,2.471466064453125,77.08267974853516,34.73,5
-0.25009170174598694,-0.9519829154014587,0.10503660887479782,61.57982635498047,2.4714958667755127,77.0853042602539,34.73,5
-0.2500588595867157,-0.9523921012878418,0.1065908670425415,73.10144805908203,2.468301296234131,77.08698272705078,34.73,5
-0.2500377595424652,-0.9526546597480774,0.1131860762834549,71.65715026855469,2.4662511348724365,77.08806610107422,34.73,5
-0.2500242292881012,-0.9528231620788574,0.11741850525140762,55.27863693237305,2.464935541152954,77.08876037597656,34.73,5
-0.2500155568122864,-0.95293128490448,0.11453685909509659,37.78540802001953,2.4640913009643555,77.08920288085938,34.73,5
-0.2500099837779999,-0.9530006647109985,0.11268758773803711,29.482643127441406,2.4635496139526367,77.08948516845703,34.73,5
-0.25000640749931335,-0.9474474191665649,0.1115008294582367,26.264543533325195,2.4632019996643066,77.08966827392578,34.73,5
-0.2500041127204895,-0.9438836574554443,0.11073923856019974,20.2191104888916,2.4629788398742676,77.08978271484375,34.73,5
-0.2500026524066925,-0.9415966868400574,0.10465271770954132,7.752066135406494,2.4628355503082275,77.08985900878906,34.73,5
-0.2555994689464569,-0.9457268118858337,0.10074673593044281,-11.193334579467773,2.459071397781372,77.02900695800781,34.65,5
-0.2591911852359772,-0.948377251625061,0.09824009984731674,-31.541168212890625,2.456655740737915,76.98995208740234,34.65,5
-0.2670939266681671,-0.9444804191589355,0.0966314896941185,-44.98973846435547,2.4551055431365967,76.96488952636719,34.65,5
-0.272165447473526,-0.9419796466827393,0.09559917449951172,-47.304176330566406,2.454110860824585,76.94880676269531,34.65,5
-0.27542006969451904,-0.9403747916221619,0.09493669122457504,-42.097198486328125,2.453472375869751,76.93848419189453,34.65,5
-0.2775086760520935,-0.9337471127510071,0.08891377598047256,-34.3526725769043,2.4530627727508545,76.9318618774414,34.65,5
-0.2788490355014801,-0.9294938445091248,0.09064638614654541,-26.867713928222656,2.4527997970581055,76.9276123046875,34.65,5
-0.27970919013023376,-0.9323621392250061,0.08616050332784653,-23.15340232849121,2.4526309967041016,76.92488098144531,34.65,5
-0.28585895895957947,-0.9342027902603149,0.0776839479804039,-30.102380752563477,2.444718837738037,76.92313385009766,34.65,5
-0.2842077612876892,-0.9353840351104736,0.07224418222904205,-55.555728912353516,2.439641237258911,76.92201232910156,34.65,5
-0.2831481099128723,-0.936142086982727,0.06875325739383698,-94.48194885253906,2.43638277053833,76.9212875366211,34.65,5
-0.28246811032295227,-0.9422263503074646,0.06651297956705093,-127.08985137939453,2.4342916011810303,76.92082214355469,34.65,5
-0.28203171491622925,-0.9461308717727661,0.06507530063390732,-129.60487365722656,2.4329497814178467,76.92052459716797,34.65,5
-0.27615389227867126,-0.943038821220398,0.06415268033742905,-98.59951782226562,2.432088613510132,76.92033386230469,34.65,5
-0.27238184213638306,-0.9354566931724548,0.0635605975985527,-56.37545394897461,2.4315359592437744,76.92021179199219,34.65,5
-0.2643633782863617,-0.9305909276008606,0.057582855224609375,-24.70353126525879,2.4311814308166504,76.92013549804688,34.65,5
-0.25921759009361267,-0.9274683594703674,0.05374668538570404,-6.782223701477051,2.431767463684082,76.92008972167969,34.65,5
-0.2559153139591217,-0.9254645109176636,0.05688262730836868,1.45491361618042,2.432143449783325,76.92005920410156,34.65,5
-0.24819833040237427,-0.9241785407066345,0.05889509245753288,2.019200325012207,2.432384729385376,76.92003631591797,34.65,5
-0.23764824867248535,-0.9345488548278809,0.06578435003757477,-1.086606502532959,2.432539701461792,76.9200210571289,34.65,5
-0.2308778017759323,-0.9468016624450684,0.0758032575249672,-3.9467175006866455,2.4326391220092773,76.92001342773438,34.65,5
