1660321794.000000, IBI
9.937500,0.484375
10.515625,0.578125
31.906250,0.703125
32.468750,0.562500
33.078125,0.609375
33.734375,0.656250
34.343750,0.609375
34.937500,0.593750
35.578125,0.640625
36.203125,0.625000
36.875000,0.671875
37.500000,0.625000
38.140625,0.640625
38.781250,0.640625
39.390625,0.609375
40.093750,0.703125
40.750000,0.656250
41.453125,0.703125
42.000000,0.546875
42.671875,0.671875
43.328125,0.656250
43.890625,0.562500
44.484375,0.593750
45.187500,0.703125
45.828125,0.640625
46.437500,0.609375
47.046875,0.609375
47.718750,0.671875
48.375000,0.656250
49.109375,0.734375
62.281250,0.546875
62.875000,0.593750
63.484375,0.609375
64.062500,0.578125
64.656250,0.593750
65.187500,0.531250
65.906250,0.718750
66.625000,0.718750
67.218750,0.593750
67.859375,0.640625
68.406250,0.546875
68.968750,0.562500
69.640625,0.671875
70.234375,0.593750
70.875000,0.640625
71.484375,0.609375
72.015625,0.531250
72.593750,0.578125
73.203125,0.609375
73.890625,0.687500
74.437500,0.546875
75.062500,0.625000
75.531250,0.468750
76.218750,0.687500
76.812500,0.593750
77.343750,0.531250
77.906250,0.562500
78.468750,0.562500
79.109375,0.640625
79.703125,0.593750
