1660332165.000000, IBI
9.500000,0.625000
10.140625,0.640625
10.750000,0.609375
25.203125,0.640625
45.000000,0.796875
45.796875,0.796875
54.781250,0.765625
55.609375,0.828125
56.375000,0.765625
57.109375,0.734375
57.890625,0.781250
58.687500,0.796875
59.421875,0.734375
60.171875,0.750000
60.968750,0.796875
61.718750,0.750000
62.453125,0.734375
63.234375,0.781250
64.046875,0.812500
64.781250,0.734375
65.531250,0.750000
76.796875,0.750000
77.500000,0.703125
78.203125,0.703125
78.921875,0.718750
79.671875,0.750000
80.390625,0.718750
81.093750,0.703125
81.828125,0.734375
82.593750,0.765625
