1660750556.000000, 1660750556.000000, 1660750556.000000
32.000000, 32.000000, 32.000000
-12,-59,12
-12,-57,11
-12,-56,11
-13,-58,10
-13,-61,8
-14,-63,9
-15,-69,10
-15,-69,12
-12,-63,17
-11,-63,18
-11,-63,16
-12,-61,12
-13,-60,10
-13,-60,8
-11,-61,7
-11,-61,7
-10,-62,6
-10,-62,6
-10,-61,6
-11,-59,7
-10,-59,8
-11,-58,12
-10,-58,14
-10,-61,15
-9,-65,16
-10,-65,15
-12,-62,14
-12,-61,13
-13,-59,10
-14,-58,9
-14,-59,9
-14,-61,9
-14,-63,10
-14,-63,10
-13,-62,12
-13,-62,12
-12,-61,14
-11,-62,14
-11,-61,15
-10,-61,16
-10,-61,16
-11,-61,14
-11,-60,14
-12,-58,11
-12,-56,10
-13,-55,10
-14,-56,10
-13,-58,11
-14,-60,12
-15,-61,14
-15,-61,14
-16,-62,15
-16,-62,15
-15,-60,16
-15,-59,16
-15,-59,16
-14,-58,15
-15,-60,15
-16,-63,15
-17,-62,15
-17,-63,14
-14,-63,14
-13,-60,13
-14,-58,11
-11,-60,14
-10,-60,16
-10,-57,17
-11,-54,17
-11,-55,20
-12,-63,20
-11,-68,21
-10,-71,20
-10,-67,18
-12,-60,14
-12,-55,11
-13,-54,10
-15,-55,6
-16,-59,4
-15,-63,5
-15,-67,5
-15,-68,7
-11,-62,12
-11,-59,13
-14,-55,13
-14,-58,14
-14,-63,15
-13,-68,16
-13,-66,17
-12,-61,18
-11,-55,17
-10,-53,17
-11,-53,14
-12,-55,12
-14,-61,11
-16,-63,10
-15,-62,11
-12,-59,14
-12,-60,14
-11,-61,16
-13,-61,16
-13,-61,17
-12,-62,17
-12,-61,17
-11,-61,16
-12,-59,14
-13,-59,14
-13,-59,14
-13,-59,14
-13,-60,14
-13,-60,14
-13,-60,15
-13,-60,15
-13,-60,15
-13,-59,15
-13,-60,16
-13,-60,16
-13,-60,15
-13,-60,16
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-12,-60,15
-13,-60,15
-13,-60,15
-13,-60,14
-13,-60,15
-13,-60,14
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-12,-60,15
-13,-60,14
-12,-60,15
-13,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,14
-12,-59,14
-12,-59,14
-12,-59,14
-12,-60,14
-12,-60,14
-12,-60,15
-12,-61,14
-12,-60,15
-12,-60,15
-12,-60,15
-11,-60,16
-12,-60,15
-11,-61,16
-12,-60,14
-12,-60,14
-13,-61,14
-13,-61,14
-12,-59,14
-10,-60,15
-12,-61,14
-12,-59,14
-11,-61,14
-12,-61,14
-11,-61,15
-11,-58,16
-10,-63,16
-11,-60,16
-11,-58,16
-10,-64,14
-13,-58,14
-13,-62,14
-14,-60,14
-9,-61,15
-5,-59,20
-11,-61,14
-13,-65,13
-13,-57,14
-12,-58,15
-17,-61,12
-11,-59,15
-12,-63,14
-6,-61,16
-13,-59,14
-12,-61,14
-13,-60,14
-11,-60,14
-11,-63,14
-11,-60,14
-11,-62,13
-11,-59,14
-12,-60,14
-10,-60,14
-10,-61,14
-10,-61,14
-11,-61,14
-11,-59,14
-12,-63,13
-9,-59,14
-16,-60,14
-10,-60,14
-13,-60,14
-12,-61,14
-13,-59,14
-13,-60,14
-13,-60,14
-12,-60,14
-11,-61,14
-12,-60,14
-12,-60,14
-11,-60,15
-11,-60,15
-11,-60,15
-11,-60,15
-12,-60,15
-11,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-11,-60,15
-11,-60,15
-11,-60,15
-12,-59,15
-11,-59,15
-12,-62,14
-12,-61,15
-12,-60,15
-12,-60,15
-12,-60,14
-12,-61,15
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,15
-11,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-61,15
-12,-60,15
-12,-60,15
-12,-60,15
-11,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-61,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-61,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,14
-12,-61,14
-12,-60,14
-12,-60,15
-12,-60,15
-12,-61,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,14
-11,-61,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-60,14
-12,-61,14
-11,-61,14
-11,-60,14
-12,-60,14
-12,-60,14
-11,-60,14
-11,-60,14
-12,-61,14
-11,-62,13
-11,-62,14
-12,-60,14
-12,-61,14
-12,-60,15
-12,-61,15
-13,-60,15
-13,-60,14
-12,-59,14
-12,-59,14
-12,-60,14
-12,-60,14
-12,-60,14
-11,-60,14
-12,-60,14
-12,-59,15
-12,-62,15
-12,-59,15
-13,-59,15
-13,-60,15
-12,-60,15
-13,-61,15
-13,-60,15
-12,-59,15
-12,-59,15
-12,-60,14
-12,-60,15
-12,-60,15
-12,-61,15
-13,-60,15
-13,-60,14
-13,-60,14
-13,-60,14
-13,-59,15
-12,-60,16
-12,-60,16
-12,-61,16
-12,-60,15
-12,-60,15
-13,-60,14
-13,-60,14
-13,-60,14
-13,-60,14
-13,-60,15
-12,-60,15
-12,-60,15
-13,-60,15
-12,-60,15
-12,-61,14
-13,-59,14
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,14
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-13,-60,15
-12,-60,15
-13,-61,15
-13,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-59,15
-12,-60,15
-12,-60,14
-12,-61,15
-13,-60,15
-13,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-13,-60,15
-12,-60,15
-13,-60,15
-12,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-12,-60,15
-13,-59,15
-13,-60,15
-13,-60,15
-12,-60,15
-13,-59,15
-12,-60,15
-12,-60,15
-13,-60,15
-12,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-59,15
-12,-60,15
-13,-59,15
-13,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-12,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,15
-13,-60,16
-12,-60,16
-13,-60,16
-13,-60,16
-12,-60,16
-13,-60,16
-13,-59,16
-13,-60,15
-13,-60,15
-12,-60,15
-12,-60,15
-12,-60,16
-12,-59,16
-12,-60,16
-13,-60,15
-12,-60,15
-12,-60,15
-13,-59,15
-13,-60,15
-13,-60,15
-13,-60,15
-12,-60,16
-12,-59,16
-12,-59,17
-12,-59,17
-11,-59,17
-12,-58,17
-11,-58,17
-11,-59,17
-12,-59,16
-13,-59,16
-12,-60,16
-13,-60,16
-14,-59,16
-13,-60,15
-12,-61,16
-14,-60,15
-14,-60,14
-15,-60,15
-13,-60,15
-14,-60,15
-15,-59,15
-13,-59,15
-14,-58,14
-1,-62,16
-13,-58,15
-14,-59,15
-12,-64,15
-14,-59,15
-13,-61,15
-11,-60,15
-11,-59,15
-12,-61,15
-13,-61,15
-12,-58,16
-12,-59,16
-11,-58,17
-12,-62,16
-11,-56,17
-10,-60,16
-12,-60,14
-12,-62,14
-9,-62,15
-9,-59,17
-14,-62,16
-12,-59,17
-12,-60,17
-11,-58,17
-10,-59,17
-8,-62,18
-11,-57,19
-12,-59,18
-11,-62,17
-12,-58,17
-12,-61,16
-12,-59,17
-12,-58,17
-12,-60,17
-12,-60,17
-12,-59,17
-12,-58,18
-12,-60,18
-12,-58,18
-12,-58,18
-13,-61,17
-13,-59,17
-12,-61,18
-12,-59,18
-12,-60,18
-13,-58,18
-13,-58,17
-12,-60,18
-12,-59,18
-13,-59,18
-12,-60,18
-12,-59,18
-12,-60,19
-12,-59,18
-12,-60,18
-12,-57,18
-12,-61,17
-14,-59,17
-12,-60,18
-12,-59,19
-12,-58,19
-14,-58,19
-12,-57,20
-11,-60,20
-14,-58,19
-12,-60,19
-11,-59,18
-12,-58,18
-12,-59,20
-12,-58,14
-13,-56,19
-12,-57,21
-11,-59,18
-19,-56,17
-14,-59,20
-12,-60,18
-11,-60,18
-12,-58,17
-13,-61,17
-19,-61,15
-12,-60,16
-15,-60,15
-13,-59,15
-12,-59,14
-12,-59,15
-12,-59,14
-11,-60,15
-11,-60,15
-11,-59,16
-12,-59,16
-11,-58,16
-12,-58,17
-12,-58,17
-12,-58,17
-13,-59,17
-13,-59,16
-13,-60,15
-13,-60,15
-12,-60,14
-11,-59,14
-11,-57,12
-13,-62,10
-13,-64,11
-14,-64,11
-15,-65,12
-14,-65,15
-15,-60,14
-16,-58,13
-14,-56,13
-12,-55,12
-12,-57,10
-12,-58,8
-13,-59,7
-14,-61,8
-13,-61,9
-12,-63,12
-13,-65,15
-13,-66,15
-15,-70,17
-16,-69,18
-18,-68,18
-17,-66,19
-15,-62,20
-13,-59,14
-13,-63,9
-14,-63,5
-11,-65,6
-8,-63,8
-1,-55,12
-1,-51,12
-4,-44,13
-6,-44,16
-8,-47,17
-13,-53,19
-14,-55,21
-15,-60,22
-19,-77,23
-21,-80,24
-19,-76,25
-22,-84,23
-23,-71,18
-20,-58,14
-22,-61,12
-22,-65,8
-20,-68,7
-14,-65,6
-12,-57,4
-11,-55,3
-13,-51,2
-11,-48,3
-10,-47,4
-10,-48,5
-10,-49,7
-10,-55,9
-11,-63,12
-11,-65,15
-12,-68,21
-12,-76,21
-17,-80,23
-18,-78,26
-18,-61,22
-16,-59,13
-13,-60,10
-13,-63,5
-13,-63,6
-15,-54,6
-17,-47,7
-17,-45,7
-14,-45,11
-13,-47,14
-15,-52,15
-19,-60,15
-20,-66,17
-19,-72,22
-13,-80,21
-15,-88,20
-13,-76,20
-13,-68,17
-19,-72,9
-12,-69,7
-8,-64,6
-6,-52,5
-9,-48,5
