1660321683.000000, IBI
25.109375,0.640625
25.765625,0.656250
26.265625,0.500000
26.875000,0.609375
27.531250,0.656250
28.187500,0.656250
28.843750,0.656250
29.500000,0.656250
30.046875,0.546875
30.671875,0.625000
31.390625,0.718750
32.046875,0.656250
32.593750,0.546875
33.203125,0.609375
33.703125,0.500000
34.390625,0.687500
35.015625,0.625000
35.640625,0.625000
36.250000,0.609375
36.843750,0.593750
37.546875,0.703125
38.187500,0.640625
38.828125,0.640625
39.500000,0.671875
40.140625,0.640625
40.843750,0.703125
41.500000,0.656250
42.156250,0.656250
42.781250,0.625000
43.390625,0.609375
44.000000,0.609375
44.687500,0.687500
45.296875,0.609375
45.953125,0.656250
46.609375,0.656250
47.250000,0.640625
47.828125,0.578125
48.468750,0.640625
49.125000,0.656250
49.796875,0.671875
50.375000,0.578125
51.000000,0.625000
58.984375,0.687500
59.750000,0.765625
60.406250,0.656250
61.078125,0.671875
61.750000,0.671875
62.484375,0.734375
63.125000,0.640625
63.812500,0.687500
64.437500,0.625000
65.046875,0.609375
65.656250,0.609375
66.234375,0.578125
69.484375,0.656250
70.109375,0.625000
70.734375,0.625000
71.328125,0.593750
71.953125,0.625000
72.578125,0.625000
