1660750960.000000, IBI
16.421875,0.781250
17.265625,0.843750
18.125000,0.859375
18.906250,0.781250
19.609375,0.703125
20.484375,0.875000
21.218750,0.734375
21.968750,0.750000
22.750000,0.781250
23.500000,0.750000
24.312500,0.812500
25.156250,0.843750
25.968750,0.812500
26.734375,0.765625
27.500000,0.765625
28.187500,0.687500
28.984375,0.796875
29.734375,0.750000
30.437500,0.703125
31.093750,0.656250
31.765625,0.671875
32.515625,0.750000
33.328125,0.812500
34.281250,0.953125
35.187500,0.906250
36.093750,0.906250
52.453125,0.765625
53.250000,0.796875
54.093750,0.843750
54.984375,0.890625
