1660321910.000000, IBI
18.093750,0.562500
18.531250,0.437500
25.437500,0.500000
25.968750,0.531250
26.484375,0.515625
29.734375,0.500000
30.234375,0.500000
30.796875,0.562500
31.406250,0.609375
31.937500,0.531250
53.796875,0.593750
54.265625,0.468750
54.906250,0.640625
58.453125,0.609375
59.062500,0.609375
59.609375,0.546875
60.218750,0.609375
60.890625,0.671875
61.453125,0.562500
62.031250,0.578125
62.625000,0.593750
63.234375,0.609375
63.859375,0.625000
64.531250,0.671875
65.156250,0.625000
65.750000,0.593750
66.359375,0.609375
66.953125,0.593750
71.343750,0.656250
76.328125,0.546875
