1660326372.000000, IBI
58.906250,0.734375
59.640625,0.734375
60.406250,0.765625
61.171875,0.765625
61.875000,0.703125
62.562500,0.687500
63.250000,0.687500
86.296875,0.718750
87.062500,0.765625
87.859375,0.796875
88.640625,0.781250
89.437500,0.796875
90.203125,0.765625
90.937500,0.734375
91.656250,0.718750
92.375000,0.718750
93.125000,0.750000
93.906250,0.781250
94.703125,0.796875
95.500000,0.796875
96.265625,0.765625
96.984375,0.718750
97.687500,0.703125
98.359375,0.671875
98.968750,0.609375
99.718750,0.750000
100.453125,0.734375
101.218750,0.765625
102.000000,0.781250
102.812500,0.812500
