1660334821.000000, 1660334821.000000, 1660334821.000000
32.000000, 32.000000, 32.000000
-16,61,13
-17,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,62,13
-17,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,12
-16,61,13
-15,61,13
-15,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,13
-16,62,12
-16,61,12
-16,61,13
-16,61,13
-17,61,13
-17,61,13
-17,61,13
-17,61,13
-16,61,13
-16,61,13
-16,61,13
-16,61,14
-17,61,13
-17,61,14
-18,61,14
-17,60,14
-17,60,14
-17,60,14
-17,61,13
-17,61,13
-17,61,13
-16,61,13
-16,61,13
-16,61,14
-17,61,13
-17,61,13
-17,61,13
-16,61,13
-15,60,13
-15,61,11
-16,62,13
-15,61,19
-16,62,20
-29,62,25
-32,65,39
-35,68,39
-53,70,32
-63,69,28
-55,69,35
-57,66,42
-67,67,39
-86,63,14
-89,65,11
-63,60,17
-58,44,8
-51,36,3
-53,28,-4
-50,21,-5
-32,8,-3
-18,6,-2
-9,4,0
1,-10,2
2,-14,8
3,-12,11
8,-13,8
5,-7,8
-19,14,7
-51,26,11
-87,60,6
-94,72,15
-82,57,20
-66,42,21
-57,37,19
-32,28,30
-114,109,127
-83,54,-47
-128,58,-49
-103,31,-19
-57,26,10
-4,42,31
-1,46,24
-5,58,7
-11,72,4
-26,97,19
-70,86,19
-50,68,-2
-17,66,1
-10,61,4
-4,58,6
-11,59,14
-17,59,19
-30,59,24
-33,58,23
-29,55,16
-27,58,12
-26,60,11
-23,65,11
-21,66,12
-10,68,17
7,69,19
25,71,24
5,67,22
2,68,27
3,61,25
-7,59,16
-9,58,13
-19,57,5
-24,58,5
-24,62,14
-12,63,16
-11,62,11
-18,59,4
-21,59,4
-30,61,9
-37,61,8
-39,59,3
-32,60,-1
-28,61,-1
-24,63,1
-15,64,7
-11,66,9
-10,64,15
-11,61,15
-3,57,31
14,60,56
7,62,45
-18,55,22
-28,57,16
-26,59,13
-20,60,6
-18,61,4
-18,61,5
-16,62,12
-14,61,17
-1,60,33
3,61,35
