1660326097.000000, IBI
23.890625,0.562500
24.468750,0.578125
25.015625,0.546875
25.562500,0.546875
26.078125,0.515625
65.359375,0.781250
66.125000,0.765625
66.890625,0.765625
67.703125,0.812500
68.515625,0.812500
69.312500,0.796875
70.140625,0.828125
70.953125,0.812500
71.734375,0.781250
72.515625,0.781250
73.265625,0.750000
74.031250,0.765625
74.828125,0.796875
75.671875,0.843750
76.515625,0.843750
77.359375,0.843750
78.218750,0.859375
79.062500,0.843750
79.828125,0.765625
80.546875,0.718750
81.234375,0.687500
81.859375,0.625000
82.578125,0.718750
83.390625,0.812500
84.187500,0.796875
85.015625,0.828125
85.859375,0.843750
86.734375,0.875000
87.593750,0.859375
88.437500,0.843750
89.281250,0.843750
99.187500,0.718750
99.968750,0.781250
100.750000,0.781250
101.531250,0.781250
102.328125,0.796875
103.109375,0.781250
103.890625,0.781250
104.687500,0.796875
105.468750,0.781250
106.234375,0.765625
106.968750,0.734375
107.640625,0.671875
108.265625,0.625000
108.937500,0.671875
109.625000,0.687500
110.421875,0.796875
111.218750,0.796875
112.031250,0.812500
112.812500,0.781250
113.531250,0.718750
114.281250,0.750000
115.046875,0.765625
115.812500,0.765625
116.562500,0.750000
