1660749604.000000, IBI
12.843750,0.671875
13.562500,0.718750
37.406250,0.937500
38.328125,0.921875
39.187500,0.859375
40.109375,0.921875
41.031250,0.921875
41.890625,0.859375
42.718750,0.828125
43.593750,0.875000
44.453125,0.859375
45.265625,0.812500
46.093750,0.828125
46.984375,0.890625
47.828125,0.843750
48.671875,0.843750
49.562500,0.890625
50.421875,0.859375
51.250000,0.828125
52.125000,0.875000
52.968750,0.843750
53.796875,0.828125
54.671875,0.875000
55.500000,0.828125
56.343750,0.843750
65.265625,0.640625
72.031250,0.781250
72.828125,0.796875
73.640625,0.812500
74.515625,0.875000
